t_bin,current_a,current_std,current_sigma_a,delta_f_hz,delta_f_sigma_hz,common_mode_hz,f_left_hz,f_right_hz,n
15708,510.6743943666666,0.09020523156791843,0.12610399833333333,45840269.52333333,10734.346937,2870867256.0,2847947121.3333335,2893787391.0,3
15709,510.7040757666667,0.08012556203085025,0.10213112,45842796.096666664,8693.704335666667,2870867856.1666665,2847946458.1666665,2893789254.1666665,6
15710,510.70685456,0.036273830864804256,0.087479347,45843032.636,7446.5018962,2870867480.0,2847945963.4,2893788996.2,5
15711,510.6503342666667,0.12394860380353871,0.10870156933333334,45838221.461666666,9253.000495666667,2870868850.1666665,2847949739.6666665,2893787960.8333335,6
15712,510.7212321,0.030276178195225916,0.15536558333333333,45844256.49333333,13225.179999333333,2870868055.3333335,2847945927.0,2893790183.3333335,3
15713,510.7126222,0.06540624690400966,0.11816138916666667,45843523.595,10058.248475166665,2870867210.6666665,2847945448.6666665,2893788972.3333335,6
15714,510.69054385,0.09781852591049657,0.123057819,45841644.22,10475.047109666666,2870870350.0,2847949528.0,2893791172.3333335,6
15715,510.6692391666667,0.10524165893064698,0.1047821605,45839830.69833333,8919.368786,2870869420.8333335,2847949505.6666665,2893789336.1666665,6
15716,510.6778469,0.09343004140208072,0.092402818,45840563.417500004,7865.6023785,2870869913.5,2847949631.75,2893790195.25,4
15717,510.6513394333333,0.10861294332066612,0.13091344583333334,45838307.02,11143.741438,2870867024.5,2847947871.0,2893786178.0,6
15718,510.7477748333333,0.1100691422818231,0.15601552383333334,45846515.89000001,13280.504866666668,2870865710.1666665,2847942452.0,2893788968.1666665,6
15719,510.64810589999996,0.09212561502402472,0.1587898702,45838031.776,13516.665442000001,2870866692.0,2847947676.0,2893785707.8,5
15720,510.64409079999996,0.09042635229974577,0.114674816,45837689.998,9761.4609884,2870869646.8,2847950801.8,2893788491.8,5
15721,510.7040463166666,0.09532966791491604,0.11330515516666667,45842793.58833333,9644.871402333332,2870867019.1666665,2847945622.5,2893788416.0,6
15722,510.74567062000006,0.07754180907885444,0.10663527980000001,45846336.772,9077.111796000001,2870867376.8,2847944208.4,2893790545.0,5
15723,510.7334754,0.056146756964772816,0.1529440385,45845298.68,13019.050915,2870867213.25,2847944564.0,2893789862.75,4
15724,510.63789421666667,0.0922188893369864,0.12103366466666667,45837162.52166667,10302.745073166667,2870868261.3333335,2847949680.0,2893786842.5,6
15725,510.68856102,0.04258762650479816,0.11866718839999998,45841475.436000004,10101.303591799999,2870864828.4,2847944090.6,2893785566.2,5
15726,510.6749259166666,0.08159708912502649,0.10709243483333335,45840314.77333333,9116.026176000001,2870868244.8333335,2847948087.3333335,2893788402.1666665,6
15727,510.64531035,0.1237453332293306,0.19882299074999998,45837793.81,16924.403612500002,2870864177.5,2847945280.5,2893783074.0,4
15728,510.66637354999995,0.06538954056568913,0.11598296333333334,45839586.775,9872.814393666667,2870866565.1666665,2847946772.0,2893786358.6666665,6
15729,510.66787688333335,0.08701515775895724,0.11326836950000001,45839714.74,9641.7400965,2870867297.0,2847947439.8333335,2893787154.5,6
15730,510.6604411833334,0.07337950085233558,0.09199387616666665,45839081.79,7830.7920085000005,2870865931.8333335,2847946391.1666665,2893785472.8333335,6
15731,510.6568668,0.1298428208984729,0.146840247,45838777.52666666,12499.478043000001,2870869182.3333335,2847949793.3333335,2893788570.6666665,3
15732,510.6807082,0.09749070901422158,0.11904423280000001,45840806.980000004,10133.3987242,2870867484.4,2847947081.2,2893787887.8,5
15733,510.73735725,0.09233622369746781,0.146596309,45845629.11333334,12478.713311666666,2870868206.5,2847945392.0,2893791021.0,6
15734,510.73297398333335,0.08125091435857909,0.172571801,45845255.99666667,14689.824346666666,2870867943.5,2847945315.3333335,2893790571.5,6
15735,510.6858757666667,0.06193472021874617,0.13115442533333332,45841246.85666666,11164.254286000001,2870871001.3333335,2847950378.0,2893791624.6666665,3
15736,510.79434845,0.06920976036489704,0.13946918183333332,45850480.375,11872.031065666668,2870865886.3333335,2847940646.0,2893791126.3333335,6
15737,510.70715412,0.08605570908303267,0.1443867298,45843058.134,12290.627368,2870868182.6,2847946653.8,2893789711.8,5
15738,510.62233656666666,0.13791206424713864,0.14259617916666667,45835838.21666667,12138.210373333333,2870865214.3333335,2847947295.1666665,2893783133.1666665,6
15739,510.7232785666667,0.05020045146582435,0.10462391766666666,45844430.69333333,8905.898672000001,2870866625.0,2847944409.6666665,2893788840.3333335,3
15740,510.72799606666666,0.11765206761385881,0.11056981366666667,45844832.26166666,9412.031015166665,2870869675.8333335,2847947259.6666665,2893792092.0,6
15741,510.75280602000004,0.11825538285509175,0.10045026319999999,45846944.162,8550.6248156,2870866549.6,2847943077.4,2893790021.6,5
15742,510.6860483333333,0.08727564879012534,0.09399501733333333,45841261.550000004,8001.135110499999,2870868089.8333335,2847947459.1666665,2893788720.6666665,6
15743,510.577803175,0.07766564661784106,0.14192476850000002,45832047.4,12081.0579245,2870866935.25,2847950911.5,2893782958.75,4
15744,510.64951386,0.11180513002124631,0.1314081862,45838151.626,11185.8551926,2870865710.8,2847946634.8,2893784786.4,5
15745,510.69949541666665,0.05587015628461171,0.130893809,45842406.20333334,11142.069873666667,2870866479.1666665,2847945276.1666665,2893787682.1666665,6
15746,510.69137441666663,0.053597483096069494,0.10621093616666666,45841714.92166666,9040.990413666666,2870864242.0,2847943384.5,2893785099.5,6
15747,510.66076176666667,0.07075697190045152,0.122748338,45839109.07666666,10448.703169999999,2870870873.0,2847951318.6666665,2893790427.3333335,3
15748,510.70538294,0.07511454561419073,0.12330959100000001,45842907.364,10496.4786946,2870862681.4,2847941227.4,2893784135.2,5
15749,510.7255416333333,0.08899158637825678,0.12081546133333333,45844623.335,10284.170954166666,2870863875.8333335,2847941564.0,2893786187.3333335,6
15750,510.6517779833334,0.08247617778397993,0.10963355050000001,45838344.35333333,9332.333502,2870867396.0,2847948223.5,2893786567.8333335,6
15751,510.699077825,0.07162132501387575,0.086310665,45842370.6575,7347.0201815,2870869718.25,2847948532.5,2893790903.75,4
15752,510.74362190000005,0.09614113240484592,0.11137307716666667,45846162.38166667,9480.407177,2870865343.5,2847942262.3333335,2893788424.6666665,6
15753,510.64340866000003,0.03856607108701878,0.118747405,45837631.932,10108.131848,2870863902.6,2847945086.8,2893782718.4,5
15754,510.67349698,0.05453549730846546,0.094818598,45840193.136,8071.240747000001,2870866080.4,2847945984.0,2893786177.0,5
15755,510.70347247999996,0.1402871864108056,0.12462208379999999,45842744.744,10608.2019678,2870867472.8,2847946100.4,2893788845.2,5
15756,510.7040976,0.11891309020118301,0.1368249728,45842797.956,11646.94814,2870866224.4,2847944825.4,2893787623.4,5
15757,510.61767508,0.07755142739617389,0.12229957179999999,45835441.41,10410.502869,2870865021.4,2847947300.6,2893782742.0,5
15758,510.68488636,0.06127291649992549,0.1074767396,45841162.636,9148.7393468,2870864650.0,2847944068.2,2893785231.0,5
15759,510.6102668,0.06869560237051006,0.10200343125,45834810.7975,8682.83506025,2870864271.75,2847946866.25,2893781677.0,4
15760,510.68251821666667,0.06920641436254459,0.1037609345,45840961.053333335,8832.4389825,2870869180.8333335,2847948700.1666665,2893789661.5,6
15761,510.7034875333333,0.09861071258244124,0.12689282083333334,45842746.02166667,10801.493856,2870867288.0,2847945915.1666665,2893788661.0,6
15762,510.64084295,0.06259033284474734,0.13166381425,45837413.535,11207.6149865,2870868063.25,2847949356.5,2893786770.0,4
15763,510.65998731999997,0.037758159167071925,0.0960630208,45839043.156,8177.169705400001,2870866227.6,2847946706.2,2893785749.2,5
15764,510.63683008333334,0.12816236640710327,0.117582994,45837071.94833333,10009.013737,2870869242.5,2847950706.5,2893787778.5,6
15765,510.64407688333335,0.07743774437546616,0.12279486483333334,45837688.81333333,10452.663683333334,2870864078.3333335,2847945234.0,2893782922.5,6
15766,510.6358546,0.08741927674766858,0.1080943825,45836988.9075,9201.3149785,2870868093.75,2847949598.75,2893786588.0,4
15767,510.63766146666666,0.06539552331231069,0.11707582,45837142.71333333,9965.841589666667,2870866736.8333335,2847948165.6666665,2893785308.5,6
15768,510.719041,0.14094368595279103,0.14114915916666668,45844069.98166666,12015.035738333332,2870865890.6666665,2847943855.6666665,2893787925.6666665,6
15769,510.6514808,0.09226869184265599,0.10947677066666667,45838319.05666667,9318.987937166667,2870868919.1666665,2847949759.5,2893788078.6666665,6
15770,510.65026743333334,0.10845760838132623,0.23678915066666664,45838215.77333333,20156.195956666666,2870861267.0,2847942159.3333335,2893780375.0,3
15771,510.67381859999995,0.07200932896080896,0.166677167,45840220.515999995,14188.055608,2870867445.4,2847947335.2,2893787555.8,5
15772,510.6485628666667,0.0782729070177327,0.143821571,45838070.67333334,12242.519363333333,2870867419.5,2847948384.0,2893786454.8333335,6
15773,510.63969771666666,0.06768637523132318,0.11923987083333333,45837316.04666666,10150.052028333334,2870869402.8333335,2847950744.8333335,2893788060.8333335,6
15774,510.62669455,0.07828051810238805,0.10717694325,45836209.175,9123.2197985,2870867010.0,2847948905.75,2893785114.5,4
15775,510.73341822000003,0.08159624662286175,0.11081608039999999,45845293.813999996,9432.993963,2870866633.4,2847943986.4,2893789280.2,5
15776,510.66778098333333,0.09936134157082323,0.13312205983333333,45839706.57666666,11331.745194000001,2870866652.6666665,2847946799.3333335,2893786506.0,6
15777,510.6792207333333,0.11696996994495748,0.17199711616666666,45840680.365,14640.905475,2870865914.8333335,2847945574.5,2893786255.0,6
15778,510.70771152500004,0.0986888554378324,0.15013696275,45843105.58,12780.1042775,2870867637.0,2847946084.5,2893789190.0,4
15779,510.70091468,0.12426218404392086,0.1343020186,45842527.014,11432.186772199999,2870864897.2,2847943634.0,2893786160.8,5
15780,510.67231403333335,0.04816886508220881,0.10887003666666667,45840092.44166666,9267.340930833334,2870867650.8333335,2847947604.3333335,2893787696.8333335,6
15781,510.63140162,0.08472311050363711,0.1094616676,45836609.854,9317.702323,2870864406.0,2847946100.8,2893782710.8,5
15782,510.717798125,0.0439589737608753,0.09560758625,45843964.1825,8138.401731,2870871004.5,2847949022.25,2893792986.5,4
15783,510.7419577,0.062338817143864717,0.09087289933333333,45846020.72,7735.371132,2870869851.5,2847946841.5,2893792862.0,6
15784,510.7031758,0.08084335056161486,0.10996803420000001,45842719.489999995,9360.8057686,2870867864.4,2847946504.6,2893789224.0,5
15785,510.68930045999997,0.11116637661044261,0.15606417020000002,45841538.378,13284.64579,2870862833.4,2847942064.0,2893783602.6,5
15786,510.61058478000007,0.10285054988296567,0.1293110318,45834837.866000004,11007.3391494,2870867998.6,2847950579.6,2893785417.4,5
15787,510.67491615999995,0.16393995954330629,0.1312549986,45840313.942,11172.8154066,2870866341.8,2847946184.8,2893786498.8,5
15788,510.6695227,0.05779974244706764,0.1417033648,45839854.836,12062.2113568,2870865062.4,2847945135.0,2893784989.8,5
15789,510.70096996,0.08195448627390789,0.10243192459999999,45842531.718,8719.3097282,2870866565.4,2847945299.4,2893787831.4,5
15790,510.66117080000004,0.05020866604381283,0.069680907,45839143.898,5931.4457978,2870866170.8,2847946598.8,2893785743.0,5
15791,510.73251378000003,0.08423845562459552,0.07510154620000001,45845216.822000004,6392.8667166,2870869041.0,2847946432.6,2893791649.4,5
15792,510.65916408333334,0.079711159449205,0.10482505116666667,45838973.078333326,8923.019762833334,2870865671.8333335,2847946185.3333335,2893785158.6666665,6
15793,510.68646705,0.11814686498120887,0.1129998305,45841297.19,9618.88125575,2870865156.25,2847944507.75,2893785804.75,4
15794,510.6900208,0.0515290278472274,0.135361427,45841599.694,11522.36676,2870868764.2,2847947964.2,2893789564.0,5
15795,510.69558865,0.12416544726602809,0.130373328,45842073.64666667,11097.764976999999,2870867825.5,2847946788.6666665,2893788862.3333335,6
15796,510.7325877166666,0.09651814276091528,0.12663446116666666,45845223.120000005,10779.501523,2870866099.1666665,2847943487.6666665,2893788710.6666665,6
15797,510.5962448,0.10878510562955938,0.12115070700000001,45833617.20333334,10312.70809,2870864704.3333335,2847947896.0,2893781513.3333335,3
15798,510.6317415333333,0.06722746037185874,0.10529124883333334,45836638.791666664,8962.703880333333,2870868804.5,2847950485.1666665,2893787124.1666665,6
15799,510.67542075,0.0867547068782995,0.09252975216666666,45840356.895,7876.407378,2870867492.3333335,2847947313.8333335,2893787670.6666665,6
15800,510.71206474,0.07075537764498677,0.12342002860000001,45843476.144,10505.8794714,2870868834.2,2847947096.4,2893790572.6,5
15801,510.7043572333334,0.05301532876758611,0.130704027,45842820.05666667,11125.915075666666,2870868185.3333335,2847946775.0,2893789595.0,3
15802,510.69016400000004,0.08606718410846739,0.11566120666666667,45841611.885,9845.425506,2870867856.8333335,2847947051.0,2893788662.6666665,6
15803,510.68067692000005,0.1254123338211066,0.115139824,45840804.316,9801.043853,2870869609.8,2847949207.6,2893790012.0,5
15804,510.7180840666667,0.1425692445517777,0.1261095365,45843988.52166667,10734.818372666667,2870865625.6666665,2847943631.3333335,2893787619.8333335,6
15805,510.636596025,0.05288998559250546,0.1321147195,45837052.019999996,11245.997414,2870869336.75,2847950810.75,2893787862.75,4
15806,510.65634636666664,0.053401989823936215,0.10392083349999999,45838733.22666667,8846.050076666666,2870866168.8333335,2847946802.1666665,2893785535.5,6
15807,510.63515398,0.06012408460929993,0.111995205,45836929.269999996,9533.364543799999,2870865020.8,2847946556.0,2893783485.4,5
15808,510.67799053333334,0.15207624769814362,0.18881433666666667,45840575.645,16072.437228333334,2870865832.8333335,2847945545.0,2893786120.6666665,6
15809,510.69474433333335,0.09438730801612055,0.18468333533333334,45842001.77666666,15720.794143333333,2870866919.6666665,2847945919.0,2893787920.6666665,3
15810,510.72032428333335,0.0662017675598177,0.13747268983333336,45844179.21666667,11702.0837315,2870868279.5,2847946189.8333335,2893790369.0,6
15811,510.69541554,0.06975449486996232,0.1143926112,45842058.91,9737.438879,2870866652.0,2847945622.6,2893787681.2,5
15812,510.67127453333336,0.10848707148309295,0.11857590633333333,45840003.958333336,10093.533403,2870865590.8333335,2847945588.8333335,2893785592.8333335,6
15813,510.777079925,0.14192820398431077,0.156391178,45849010.43,13312.481655,2870867535.5,2847943030.5,2893792040.75,4
15814,510.6769732,0.08455099145887172,0.14972086483333333,45840489.04666666,12744.684804999999,2870866442.8333335,2847946198.3333335,2893786687.5,6
15815,510.66995973333337,0.07634662886133577,0.10956196333333333,45839892.038333334,9326.239793166667,2870867624.8333335,2847947678.6666665,2893787570.8333335,6
15816,510.73286867999997,0.03216629844686658,0.0905110932,45845247.033999994,7704.573150599999,2870865276.8,2847942653.6,2893787900.6,5
15817,510.65491454000005,0.1518028149360306,0.09712325720000001,45838611.348000005,8267.4201858,2870864337.6,2847945031.8,2893783643.4,5
15818,510.7117921,0.03775504509573217,0.08715169419999999,45843452.932,7418.611118399999,2870866391.0,2847944664.6,2893788117.4,5
15819,510.7133151,0.07136916101301903,0.11626847066666668,45843582.57666666,9897.117611833333,2870867328.6666665,2847945537.3333335,2893789119.8333335,6
15820,510.60632988,0.09338544951911386,0.131740367,45834475.676,11214.131404,2870864540.0,2847947302.0,2893781777.6,5
15821,510.686601275,0.1653352100004621,0.1811002115,45841308.6175,15415.787984999999,2870867266.25,2847946612.5,2893787921.0,4
15822,510.73027625000003,0.08613439032217829,0.12942712866666667,45845026.35999999,11017.221684166667,2870864924.8333335,2847942411.6666665,2893787438.0,6
15823,510.57580666,0.06060022684110211,0.12508610979999998,45831877.448,10647.7012464,2870865778.6,2847949840.0,2893781717.2,5
15824,510.66046692,0.06753708665360125,0.12919250259999998,45839083.980000004,10997.2496262,2870866309.0,2847946766.8,2893785851.0,5
15825,510.63448158,0.13420814354608793,0.1122666234,45836872.036,9556.4684824,2870866314.8,2847947879.2,2893784751.0,5
15826,510.6572891,0.07383113284320514,0.1552388435,45838813.47333334,13214.391525,2870866712.0,2847947305.0,2893786118.8333335,6
15827,510.64794481666667,0.11383100938582631,0.14831873716666666,45838018.06333333,12625.331521666667,2870867659.0,2847948650.0,2893786668.1666665,6
15828,510.6556815666666,0.08563123838467838,0.16587161933333333,45838676.63666666,14119.484963333334,2870867518.3333335,2847948180.0,2893786856.3333335,3
15829,510.61441080000003,0.044066570322210556,0.09131179819999999,45835163.546,7772.731539800001,2870866692.0,2847949110.0,2893784273.2,5
15830,510.66222308333334,0.08571026773739096,0.09333755916666668,45839233.47166667,7945.170316333333,2870867996.3333335,2847948379.6666665,2893787612.8333335,6
15831,510.6671920666667,0.10605578491576137,0.10338343,45839656.445,8800.304680666666,2870867582.3333335,2847947753.8333335,2893787410.1666665,6
15832,510.6764501,0.04932785299030543,0.144552843,45840444.519999996,12304.76739875,2870866335.75,2847946113.25,2893786557.75,4
15833,510.63372277999997,0.0909210808419931,0.1320351354,45836807.44,11239.2229684,2870867921.0,2847949517.4,2893786324.8,5
15834,510.73047324,0.05445290335642157,0.1075267728,45845043.13,9152.9983298,2870866968.6,2847944447.0,2893789490.0,5
15835,510.58338855000005,0.1346670790803131,0.105294899,45832522.84,8963.0146065,2870867724.8333335,2847951463.6666665,2893783986.6666665,6
15836,510.72059395,0.022219883467823314,0.12437919624999999,45844202.17,10587.52666825,2870867343.5,2847945242.5,2893789444.25,4
15837,510.6295074833333,0.11580175685895974,0.10637048900000001,45836448.62166667,9054.5720125,2870865472.6666665,2847947248.5,2893783697.0,6
15838,510.62794195999993,0.07105156731290226,0.1293135252,45836315.358,11007.551427,2870868513.8,2847950356.2,2893786671.4,5
15839,510.72749346666666,0.10687692164387222,0.122917373,45844789.48166666,10463.091956666667,2870866649.5,2847944254.8333335,2893789044.1666665,6
15840,510.60608533333334,0.09079430504902551,0.16093305633333332,45834454.85666666,13699.099823333332,2870868579.6666665,2847951352.0,2893785807.3333335,3
15841,510.7023111833334,0.09732548545324127,0.12687525233333333,45842645.89000001,10799.998372166667,2870868179.1666665,2847946856.1666665,2893789502.1666665,6
15842,510.65311842,0.11850942496054508,0.1212008806,45838458.454,10316.9790088,2870866374.6,2847947145.4,2893785603.8,5
15843,510.7201917166667,0.11191244731367919,0.11930506466666667,45844167.935,10155.601524666667,2870867019.8333335,2847944935.8333335,2893789103.8333335,6
15844,510.62086486666664,0.1122106033225495,0.13472737533333334,45835712.93666667,11468.394446666667,2870864941.6666665,2847947085.0,2893782798.0,3
15845,510.72426475,0.12161405503547466,0.1177535325,45844514.64333334,10023.530472166667,2870868341.5,2847946084.1666665,2893790598.8333335,6
15846,510.7053153833333,0.08487738689633535,0.1249690905,45842901.61666667,10637.740214833333,2870867323.6666665,2847945872.6666665,2893788774.3333335,6
15847,510.71536452,0.1233857721068404,0.10543718440000001,45843757.028,8975.1263458,2870865928.4,2847944050.0,2893787807.0,5
15848,510.72843212500004,0.09803393165739474,0.12101904799999999,45844869.3825,10301.5008605,2870866743.75,2847944309.25,2893789178.5,4
15849,510.66209564,0.08382778006239248,0.098612461,45839222.62,8394.185627,2870867441.2,2847947829.8,2893787052.6,5
15850,510.61692015,0.12505572806183976,0.14427184950000002,45835377.15,12280.848395833333,2870867223.0,2847949534.3333335,2893784911.6666665,6
15851,510.64751881666666,0.08123560331824678,0.14445896483333334,45837981.80166667,12296.776208333335,2870864461.1666665,2847945470.5,2893783452.0,6
15852,510.6059840666667,0.08220725059205501,0.13073761833333333,45834446.23666667,11128.774457666666,2870866156.0,2847948933.0,2893783379.3333335,3
15853,510.7129264833334,0.028250039756633163,0.10375426833333334,45843549.498333335,8831.8715325,2870866883.3333335,2847945108.6666665,2893788658.3333335,6
15854,510.67487256666664,0.09357740405792585,0.09598187216666666,45840310.23333333,8170.262107,2870866724.8333335,2847946569.8333335,2893786880.1666665,6
15855,510.75957963999997,0.1356886561143347,0.1251701126,45847520.752,10654.851827,2870867908.0,2847944147.8,2893791668.4,5
15856,510.645815925,0.10432746857738855,0.1296487295,45837836.847500004,11036.084989750001,2870868298.75,2847949380.0,2893787216.75,4
15857,510.77986446000006,0.04752722275211026,0.1341168316,45849247.452,11416.4231144,2870868749.0,2847944125.2,2893793372.6,5
15858,510.72040921666667,0.11192969043314387,0.14471183283333333,45844186.446666665,12318.301113333333,2870869427.8333335,2847947334.6666665,2893791521.0,6
15859,510.79782365,0.07595138323669968,0.14116321899999998,45850776.195,12016.232539999999,2870867072.1666665,2847941683.8333335,2893792460.0,6
15860,510.78861486666665,0.14414988587654862,0.106773214,45849992.31666666,9088.853162333333,2870868737.0,2847943740.6666665,2893793733.0,3
15861,510.7700359333333,0.12923649861699535,0.13971523766666666,45848410.82333333,11892.976086666667,2870868168.1666665,2847943962.8333335,2893792373.5,6
15862,510.7334153,0.09237775280027043,0.11603649860000001,45845293.563999996,9877.3714776,2870866693.8,2847944047.2,2893789340.8,5
15863,510.7807937,0.10943206423312324,0.12534233816666665,45849326.556666665,10669.512186,2870868176.3333335,2847943513.1666665,2893792839.8333335,6
15864,510.8080726,0.16844796556656663,0.11893505033333333,45851648.62,10124.104812,2870866480.3333335,2847940655.3333335,2893792304.3333335,3
15865,510.7758091,0.06918387676848152,0.10128945233333335,45848902.251666665,8622.059070833333,2870865608.0,2847941157.0,2893790059.3333335,6
15866,510.73424193333335,0.04562166850790751,0.12012857633333333,45845363.93,10225.701291666666,2870866045.1666665,2847943363.1666665,2893788727.3333335,6
15867,510.8305584,0.11101549642970833,0.19130758060000003,45853562.674,16284.669579999998,2870871027.2,2847944245.8,2893797808.6,5
15868,510.76473375,0.057071905203669684,0.14028119325,45847959.485,11941.1519075,2870868451.0,2847944470.75,2893792430.25,4
15869,510.6733261833333,0.07858770826151856,0.11744804483333333,45840178.596666664,9997.526478166668,2870866827.3333335,2847946738.0,2893786916.5,6
15870,510.70041895,0.07328259272570098,0.103577504,45842484.81666666,8816.824809,2870869137.8333335,2847947895.3333335,2893790380.0,6
15871,510.770371625,0.11650146720623003,0.1078543255,45848439.3975,9180.880618,2870868311.25,2847944091.25,2893792530.75,4
15872,510.73294704,0.1282512838146749,0.1565659536,45845253.704,13327.359085,2870866794.0,2847944167.2,2893789420.8,5
15873,510.72630576666666,0.05737851415722128,0.12722359783333334,45844688.38166667,10829.650584166668,2870865227.1666665,2847942883.0,2893787571.1666665,6
15874,510.78796729999993,0.04206471825425986,0.10475487539999999,45849937.194,8917.0461984,2870865553.0,2847940584.4,2893790521.6,5
15875,510.69386595000003,0.07977545651698777,0.1149315465,45841927.0075,9783.31465425,2870867844.5,2847946880.75,2893788807.75,4
15876,510.74267515,0.08107985948179142,0.09602174699999999,45846081.79,8173.656362999999,2870867314.5,2847944273.6666665,2893790355.5,6
15877,510.71169534999996,0.10481155249655999,0.12612391683333332,45843444.69833333,10736.042457833333,2870866555.6666665,2847944833.3333335,2893788277.8333335,6
15878,510.77898558,0.08679127683060542,0.1274712448,45849172.642000005,10850.7310242,2870866921.2,2847942334.6,2893791507.6,5
15879,510.74683905,0.021313040616726835,0.09515231425000001,45846436.235,8099.647644000001,2870868197.0,2847944978.75,2893791415.25,4
15880,510.70664387999994,0.12326312366076574,0.0952170158,45843014.703999996,8105.155232200001,2870867590.8,2847946083.4,2893789098.2,5
15881,510.6994250833333,0.12760152717349424,0.13924335533333335,45842400.215,11852.808048333332,2870867543.6666665,2847946343.6666665,2893788743.8333335,6
15882,510.65741399999996,0.06149788987634493,0.1203212758,45838824.11,10242.1044316,2870867944.8,2847948532.6,2893787357.0,5
15883,510.631247825,0.1532459386824359,0.15142504925,45836596.7675,12889.7500165,2870868639.5,2847950341.0,2893786937.5,4
15884,510.68637093333336,0.054543399787606424,0.10134277716666666,45841289.00666667,8626.598247166667,2870866499.3333335,2847945855.0,2893787143.8333335,6
15885,510.69253318,0.1244548288204017,0.12188536759999999,45841813.56,10375.2445608,2870864756.0,2847943849.0,2893785662.6,5
15886,510.71312731999996,0.055830047605494613,0.1218197214,45843566.588,10369.6565594,2870870063.0,2847948279.2,2893791846.0,5
15887,510.700289775,0.06129852895583489,0.09923734349999999,45842473.8225,8447.377501500001,2870869063.0,2847947826.25,2893790299.75,4
15888,510.65337579999994,0.12311557267313762,0.127449198,45838480.362,10848.8543508,2870866214.6,2847946974.4,2893785454.6,5
15889,510.7222503166667,0.06385288328380367,0.1245432445,45844343.16833333,10601.490933666666,2870867962.5,2847945791.1666665,2893790134.3333335,6
15890,510.64714188,0.04618936293267671,0.11763771299999999,45837949.712,10013.6716144,2870868967.4,2847949992.6,2893787942.2,5
15891,510.63964755,0.08770745567251413,0.138485468,45837311.775,11788.294415,2870868792.0,2847950136.0,2893787448.25,4
15892,510.6904069,0.044437297610617627,0.10974013519999999,45841632.562,9341.4063088,2870867754.0,2847946937.8,2893788570.4,5
15893,510.67298534,0.025657014920652997,0.0958254646,45840149.588,8156.9482284,2870867390.4,2847947315.4,2893787465.0,5
15894,510.63478353333335,0.08107664463273592,0.09818427216666666,45836897.73500001,8357.736937833333,2870869722.0,2847951273.0,2893788170.8333335,6
15895,510.7073785,0.08161235867882671,0.15713367866666667,45843077.23333333,13375.685513333332,2870867657.6666665,2847946119.3333335,2893789196.3333335,3
15896,510.69856958,0.1335435151787548,0.152831812,45842327.394,13009.497844000001,2870867306.2,2847946142.6,2893788470.2,5
15897,510.6514554333333,0.14455371331036201,0.14014840783333335,45838316.89833333,11929.848796666667,2870865557.5,2847946399.0,2893784716.0,6
15898,510.59538568,0.13182233596057913,0.16772489740000002,45833544.072000004,14277.24153,2870866248.0,2847949475.8,2893783020.0,5
15899,510.719330975,0.03227000924475732,0.14129198925,45844094.667500004,12027.1938675,2870865140.25,2847943093.0,2893787187.5,4
15900,510.6367674,0.04363968602831395,0.099072604,45837066.608,8433.354352800001,2870866833.8,2847948300.6,2893785366.8,5
15901,510.6769644666667,0.05217073316574575,0.08792873366666666,45840488.300000004,7484.755015,2870866578.0,2847946333.8333335,2893786822.1666665,6
15902,510.61310898333335,0.06309690387399584,0.11128312583333333,45835052.73333333,9472.750240333333,2870869171.1666665,2847951644.8333335,2893786697.5,6
15903,510.59250976666664,0.14149449060208688,0.13851636033333334,45833299.26666667,11790.924073333334,2870865947.6666665,2847949298.0,2893782597.3333335,3
15904,510.6347341333333,0.05744484101880535,0.10367109266666667,45836893.53,8824.791397333332,2870868516.5,2847950069.6666665,2893786962.8333335,6
15905,510.63217044000004,0.04074047634016762,0.0837272902,45836675.304000005,7127.1156812,2870865959.6,2847947622.2,2893784297.4,5
15906,510.61452003333335,0.047928536533936125,0.0816697485,45835172.846666664,6951.971591833334,2870867739.6666665,2847950153.1666665,2893785325.8333335,6
15907,510.600021525,0.036151925669904966,0.10045470425,45833938.692499995,8551.00283725,2870868115.0,2847951146.0,2893785084.5,4
15908,510.62275853333335,0.07539363623444943,0.1458103265,45835874.13333333,12411.808145333334,2870867569.8333335,2847949632.8333335,2893785506.8333335,6
15909,510.6038683,0.09660910421582586,0.13526538316666667,45834266.13833333,11514.191248333334,2870864217.0,2847947084.1666665,2893781350.1666665,6
15910,510.67673035999997,0.0928160337835852,0.120763241,45840468.376,10279.7258198,2870865407.2,2847945173.2,2893785641.2,5
15911,510.5794525,0.09792796286636483,0.116369053,45832187.792500004,9905.679481000001,2870862001.25,2847945907.5,2893778095.0,4
15912,510.65240344000006,0.13309423446933574,0.1615329024,45838397.596,13750.160524,2870866355.0,2847947156.2,2893785553.6,5
15913,510.59094594,0.1229079004400059,0.175253189,45833166.15,14918.072065999999,2870865516.0,2847948933.2,2893782099.2,5
15914,510.6928253833333,0.11483338657485011,0.12257757033333334,45841838.43,10434.166925166666,2870868341.0,2847947422.0,2893789260.3333335,6
15915,510.71192390000004,0.03663452422524726,0.166357705,45843464.153333336,14160.86206,2870866486.6666665,2847944754.6666665,2893788218.6666665,3
15916,510.68191615,0.10718491784081571,0.14580569583333333,45840909.80500001,12411.413968333334,2870867188.6666665,2847946733.6666665,2893787643.5,6
